FechaPublicacion,Fecha,CodigoLinea,NombreLinea,CodigoOperador,FPO,Sistema,Tension,Longitud,ParticipacionLineaNivelTension,ParticipacionLineaTotal,LongitudNivelTension,LongitudTotal,CodigoSubAreaOperativa,CodigoAreaOperativa,CodigoSubestacionOrigen,CodigoAreaOperativaOrigen,CodigoSubAreaOperativaOrigen,CodigoSubestacionDestino,CodigoAreaOperativaDestino,CodigoSubAreaOperativaDestino,CodigoDuracion
2024-12-31,2024-12-31,Lin0059,CIRCO - USME 1 115 kV,Cia0013,2006-09-12,Uso STR,115.0,12.23,0.0014,0.0004,8534.36,30375.9,Are0017,Are0056,Sub0058,Are0056,Are0017,Sub0217,Are0056,Are0017,P1D
2024-12-31,2024-12-31,Lin1376,GRAN SABANA - TERMOZIPA 1 115 kV,Cia0013,2018-06-24,Uso STR,115.0,2.34,0.0003,0.0001,8534.36,30375.9,Are0017,Are0056,Sub0293,Are0056,Are0017,Sub0747,Are0056,Are0017,P1D
2024-12-31,2024-12-31,Lin1548,AVENIDA PRIMERA - SAN JOSE 1 115 kV,Cia0013,2022-12-18,Uso STR,115.0,4.34,0.0005,0.0001,8534.36,30375.9,Are0017,Are0056,Sub0609,Are0056,Are0017,Sub0618,Are0056,Are0017,P1D
2024-12-31,2024-12-31,Lin1513,SAN JOSE - VERAGUAS 1 115 kV,Cia0013,2021-12-31,Uso STR,115.0,3.32,0.0004,0.0001,8534.36,30375.9,Are0017,Are0056,Sub0220,Are0056,Are0017,Sub0618,Are0056,Are0017,P1D
2024-12-31,2024-12-31,Lin0413,GUAVIO - UBALA 1 115 kV,Cia0013,2008-01-01,Uso STR,115.0,18.19,0.0021,0.0006,8534.36,30375.9,Are0017,Are0056,Sub0099,Are0056,Are0017,Sub0645,Are0056,Are0017,P1D
2024-12-31,2024-12-31,Lin0186,EL SOL - ZIPAQUIRA 1 115 kV,Cia0013,1990-01-01,Uso STR,115.0,8.477,0.001,0.0003,8534.36,30375.9,Are0017,Are0056,Sub0079,Are0056,Are0017,Sub0231,Are0056,Are0017,P1D
2024-12-31,2024-12-31,Lin0093,CALLE51 - CARRERA QUINTA 1 115 kV,Cia0013,1973-01-01,Uso STR,115.0,3.52,0.0004,0.0001,8534.36,30375.9,Are0017,Are0056,Sub0032,Are0056,Are0017,Sub0038,Are0056,Are0017,P1D
2024-12-31,2024-12-31,Lin0945,MUÑA - SAUCES 1 115 kV,Cia0013,2001-01-01,Uso STR,115.0,25.69,0.003,0.0008,8534.36,30375.9,Are0017,Are0056,Sub0138,Are0056,Are0017,Sub0594,Are0056,Are0017,P1D
2024-12-31,2024-12-31,Lin1012,CHIVOR - GUAVIO 2 230 kV,Cia5844,1977-05-09,Uso STN,230.0,22.74,0.0021,0.0007,10999.56,30375.9,Are0017,Are0056,Sub0056,Are0056,Are0017,Sub0099,Are0056,Are0017,P1D
2024-12-31,2024-12-31,Lin1011,CHIVOR - GUAVIO 1 230 kV,Cia5844,2001-01-01,Uso STN,230.0,22.69,0.0021,0.0007,10999.56,30375.9,Are0017,Are0056,Sub0056,Are0056,Are0017,Sub0099,Are0056,Are0017,P1D
2024-12-31,2024-12-31,Lin0150,CIRCO - GUAVIO 2 230 kV,Cia0015,1983-01-01,Uso STN,230.0,109.85,0.01,0.0036,10999.56,30375.9,Are0017,Are0056,Sub0058,Are0056,Are0017,Sub0099,Are0056,Are0017,P1D
2024-12-31,2024-12-31,Lin0149,CIRCO - GUAVIO 1 230 kV,Cia0015,1983-01-01,Uso STN,230.0,109.32,0.0099,0.0036,10999.56,30375.9,Are0017,Are0056,Sub0058,Are0056,Are0017,Sub0099,Are0056,Are0017,P1D
2024-12-31,2024-12-31,Lin0424,CHIA - DIACO 1 115 kV,Cia0013,2009-03-31,Uso STR,115.0,21.19,0.0025,0.0007,8534.36,30375.9,Are0017,Are0056,Sub0045,Are0056,Are0017,Sub0619,Are0056,Are0017,P1D
2024-12-31,2024-12-31,Lin0425,DIACO - TERMOZIPA 1 115 kV,Cia0013,2009-03-31,Uso STR,115.0,1.72,0.0002,0.0001,8534.36,30375.9,Are0017,Are0056,Sub0293,Are0056,Are0017,Sub0619,Are0056,Are0017,P1D
2024-12-31,2024-12-31,Lin0061,MUÑA - SAN CARLOS (BOGOTA) 1 115 kV,Cia0013,2001-01-01,Uso STR,115.0,23.27,0.0027,0.0008,8534.36,30375.9,Are0017,Are0056,Sub0138,Are0056,Are0017,Sub0182,Are0056,Are0017,P1D
2024-12-31,2024-12-31,Lin0310,MUZU - SAN CARLOS (BOGOTA) 1 115 kV,Cia0013,1973-01-01,Uso STR,115.0,2.73,0.0003,0.0001,8534.36,30375.9,Are0017,Are0056,Sub0139,Are0056,Are0017,Sub0182,Are0056,Are0017,P1D
2024-12-31,2024-12-31,Lin0533,SESQUILE - TERMOZIPA 1 115 kV,Cia0013,1984-01-01,Uso STR,115.0,19.3,0.0023,0.0006,8534.36,30375.9,Are0017,Are0056,Sub0239,Are0056,Are0017,Sub0293,Are0056,Are0017,P1D
2024-12-31,2024-12-31,Lin0542,EL SOL - TERMOZIPA 2 115 kV,Cia0013,1992-01-01,Uso STR,115.0,6.96,0.0008,0.0002,8534.36,30375.9,Are0017,Are0056,Sub0079,Are0056,Are0017,Sub0293,Are0056,Are0017,P1D
2024-12-31,2024-12-31,Lin0187,EL SOL - TERMOZIPA 1 115 kV,Cia0013,1961-01-01,Uso STR,115.0,6.82,0.0008,0.0002,8534.36,30375.9,Are0017,Are0056,Sub0079,Are0056,Are0017,Sub0293,Are0056,Are0017,P1D
2024-12-31,2024-12-31,Lin1622,FACATATIVA - TREN OCCIDENTE 1 115 kV,Cia0013,2024-12-11,Uso STR,115.0,6.5,0.0008,0.0002,8534.36,30375.9,Are0017,Are0056,Sub0281,Are0056,Are0017,Sub0845,Are0056,Are0017,P1D
2024-12-31,2024-12-31,Lin1621,BALSILLAS - TREN OCCIDENTE 1 115 kV,Cia0013,2024-12-11,Uso STR,115.0,16.9,0.002,0.0006,8534.36,30375.9,Are0017,Are0056,Sub0014,Are0056,Are0017,Sub0845,Are0056,Are0017,P1D
2024-12-31,2024-12-31,Lin0371,BACATA - SALITRE 1 115 kV,Cia0013,2007-12-09,Uso STR,115.0,28.03,0.0033,0.0009,8534.36,30375.9,Are0017,Are0056,Sub0083,Are0056,Are0017,Sub0176,Are0056,Are0017,P1D
2024-12-31,2024-12-31,Lin0304,MORATO - SALITRE 1 115 kV,Cia0013,1957-01-01,Uso STR,115.0,5.92,0.0007,0.0002,8534.36,30375.9,Are0017,Are0056,Sub0136,Are0056,Are0017,Sub0176,Are0056,Are0017,P1D
2024-12-31,2024-12-31,Lin0217,FONTIBON - SALITRE 1 115 kV,Cia0013,1966-01-01,Uso STR,115.0,6.79,0.0008,0.0002,8534.36,30375.9,Are0017,Are0056,Sub0089,Are0056,Are0017,Sub0176,Are0056,Are0017,P1D
2024-12-31,2024-12-31,Lin0277,LA PAZ (BOGOTA) - SALITRE 1 115 kV,Cia0013,1954-01-01,Uso STR,115.0,3.81,0.0004,0.0001,8534.36,30375.9,Are0017,Are0056,Sub0117,Are0056,Are0017,Sub0176,Are0056,Are0017,P1D
2024-12-31,2024-12-31,Lin1159,CASTELLANA - SALITRE 1 115 kV,Cia0013,2001-01-01,Uso STR,115.0,6.18,0.0007,0.0002,8534.36,30375.9,Are0017,Are0056,Sub0041,Are0056,Are0017,Sub0176,Are0056,Are0017,P1D
2024-12-31,2024-12-31,Lin0280,LAGUNETA - SALTO II (COLEGIO) 1 115 kV,Cia0013,1954-01-01,Uso STR,115.0,3.45,0.0004,0.0001,8534.36,30375.9,Are0017,Are0056,Sub0120,Are0056,Are0017,Sub0304,Are0056,Are0017,P1D
2024-12-31,2024-12-31,Lin0948,SALTO I (BOGOTA) - SALTO II (COLEGIO) 1 115 kV,Cia0013,2001-01-01,Uso STR,115.0,0.213,0.0,0.0,8534.36,30375.9,Are0017,Are0056,Sub0177,Are0056,Are0017,Sub0304,Are0056,Are0017,P1D
2024-12-31,2024-12-31,Lin0229,LA GUACA - PARAISO 1 230 kV,Cia0015,1983-01-01,Uso STN,230.0,7.64,0.0007,0.0003,10999.56,30375.9,Are0017,Are0056,Sub0113,Are0056,Are0017,Sub0153,Are0056,Are0017,P1D
2024-12-31,2024-12-31,Lin0230,LA GUACA - PARAISO 2 230 kV,Cia0015,1983-01-01,Uso STN,230.0,7.66,0.0007,0.0003,10999.56,30375.9,Are0017,Are0056,Sub0113,Are0056,Are0017,Sub0153,Are0056,Are0017,P1D
2024-12-31,2024-12-31,Lin0307,MUÑA - MUÑA III 1 115 kV,Cia0013,1962-01-01,Uso STR,115.0,2.27,0.0003,0.0001,8534.36,30375.9,Are0017,Are0056,Sub0138,Are0056,Are0017,Sub0305,Are0056,Are0017,P1D
2024-12-31,2024-12-31,Lin0309,MUÑA III - SALTO II (COLEGIO) 1 115 kV,Cia0013,1962-01-01,Uso STR,115.0,8.63,0.001,0.0003,8534.36,30375.9,Are0017,Are0056,Sub0304,Are0056,Are0017,Sub0305,Are0056,Are0017,P1D
2024-12-31,2024-12-31,Lin1331,LAGUNETA - NUEVA ESPERANZA 1 115 kV,Cia0013,2017-07-01,Uso STR,115.0,8.43,0.001,0.0003,8534.36,30375.9,Are0017,Are0056,Sub0120,Are0056,Are0017,Sub0730,Are0056,Are0017,P1D
2024-12-31,2024-12-31,Lin1330,MUÑA - NUEVA ESPERANZA 1 115 kV,Cia0013,2017-07-01,Uso STR,115.0,7.94,0.0009,0.0003,8534.36,30375.9,Are0017,Are0056,Sub0138,Are0056,Are0017,Sub0730,Are0056,Are0017,P1D
2024-12-31,2024-12-31,Lin1329,BACATA - NUEVA ESPERANZA 1 500 kV,Cia0021,2017-05-12,Uso STN,500.0,45.9,0.012,0.0015,3833.09,30375.9,Are0017,Are0056,Sub0083,Are0056,Are0017,Sub0730,Are0056,Are0017,P1D
2024-12-31,2024-12-31,Lin1595,INDUMIL - NUEVA ESPERANZA 1 115 kV,Cia0013,2023-12-22,Uso STR,115.0,4.93,0.0006,0.0002,8534.36,30375.9,Are0017,Are0056,Sub0640,Are0056,Are0017,Sub0730,Are0056,Are0017,P1D
2024-12-31,2024-12-31,Lin1378,CALIZAS - RIO CLARO 1 110 kV,Cia0021,2018-08-03,Uso STR,110.0,8.0,0.0021,0.0003,3862.77,30375.9,Are0015,Are0002,Sub0166,Are0002,Are0015,Sub0749,Are0002,Are0015,P1D
2024-12-31,2024-12-31,Lin0012,ANCON SUR (EPM) - ENVIGADO 1 110 kV,Cia0021,1993-01-01,Uso STR,110.0,5.7,0.0015,0.0002,3862.77,30375.9,Are0015,Are0002,Sub0005,Are0002,Are0015,Sub0081,Are0002,Are0015,P1D
2024-12-31,2024-12-31,Lin1483,ANTIOQUIA - HELICONIA 1 500 KV,Cia5844,2021-03-09,Uso STN,500.0,109.59,0.0286,0.0036,3833.09,30375.9,Are0015,Are0002,Sub0753,Are0002,Are0015,Sub0754,Are0002,Are0015,P1D
2024-12-31,2024-12-31,Lin1487,ANTIOQUIA - PORCE III 1 500 KV,Cia5844,2021-03-09,Uso STN,500.0,112.8,0.0294,0.0037,3833.09,30375.9,Are0015,Are0002,Sub0685,Are0002,Are0015,Sub0754,Are0002,Are0015,P1D
2024-12-31,2024-12-31,Lin1489,ANTIOQUIA - CERROMATOSO 2 500 kV,Cia5844,2021-03-09,Uso STN,500.0,112.59,0.0294,0.0037,3833.09,30375.9,Are0015,Are0002,Sub0049,Are0127,Are0015,Sub0754,Are0002,Are0015,P1D
2024-12-31,2024-12-31,Lin1488,ANTIOQUIA - CERROMATOSO 1 500 kV,Cia5844,2021-03-09,Uso STN,500.0,112.56,0.0294,0.0037,3833.09,30375.9,Are0015,Are0002,Sub0049,Are0127,Are0015,Sub0754,Are0002,Are0015,P1D
2024-12-31,2024-12-31,Lin0060,BELLO - RIOGRANDE 1 110 kV,Cia0021,1952-01-01,Uso STR,110.0,36.0,0.0093,0.0012,3862.77,30375.9,Are0015,Are0002,Sub0020,Are0002,Are0015,Sub0169,Are0002,Are0015,P1D
2024-12-31,2024-12-31,Lin0835,GIRARDOTA - RIOGRANDE 1 110 kV,Cia0021,2000-01-12,Uso STR,110.0,24.5,0.0063,0.0008,3862.77,30375.9,Are0015,Are0002,Sub0092,Are0002,Are0015,Sub0169,Are0002,Are0015,P1D
2024-12-31,2024-12-31,Lin0057,BELLO - CENTRAL 1 110 kV,Cia0021,1985-01-01,Uso STR,110.0,12.08,0.0031,0.0004,3862.77,30375.9,Are0015,Are0002,Sub0020,Are0002,Are0015,Sub0046,Are0002,Are0015,P1D
2024-12-31,2024-12-31,Lin0804,BELLO - CENTRAL 2 110 kV,Cia0021,1995-01-01,Uso STR,110.0,12.08,0.0031,0.0004,3862.77,30375.9,Are0015,Are0002,Sub0020,Are0002,Are0015,Sub0046,Are0002,Are0015,P1D
2024-12-31,2024-12-31,Lin0114,CASTILLA - CENTRAL 2 110 kV,Cia0021,1963-01-01,Uso STR,110.0,5.15,0.0013,0.0002,3862.77,30375.9,Are0015,Are0002,Sub0042,Are0002,Are0015,Sub0046,Are0002,Are0015,P1D
2024-12-31,2024-12-31,Lin0113,CASTILLA - CENTRAL 1 110 kV,Cia0021,1963-01-01,Uso STR,110.0,5.15,0.0013,0.0002,3862.77,30375.9,Are0015,Are0002,Sub0042,Are0002,Are0015,Sub0046,Are0002,Are0015,P1D
2024-12-31,2024-12-31,Lin1377,AMALFI - LA CRUZADA 1 110 kV,Cia0021,2018-07-19,Uso STR,110.0,54.25,0.014,0.0018,3862.77,30375.9,Are0015,Are0002,Sub0692,Are0002,Are0015,Sub0736,Are0002,Are0015,P1D
2024-12-31,2024-12-31,Lin1340,AMALFI - EL SALTO (EPM) 1 110 kV,Cia0021,2017-09-11,Uso STR,110.0,23.67,0.0061,0.0008,3862.77,30375.9,Are0015,Are0002,Sub0094,Are0002,Are0015,Sub0736,Are0002,Are0015,P1D
2024-12-31,2024-12-31,Lin0246,GUATAPE - MIRAFLORES 1 220 kV,Cia0021,1978-03-01,Uso STN,220.0,51.6,0.0187,0.0017,2762.78,30375.9,Are0015,Are0002,Sub0098,Are0002,Are0015,Sub0132,Are0002,Are0015,P1D
2024-12-31,2024-12-31,Lin0164,CORDOVA (ANTIOQUIA) - MIRAFLORES 1 110 kV,Cia0021,1970-01-01,Uso STR,110.0,15.0,0.0039,0.0005,3862.77,30375.9,Are0015,Are0002,Sub0066,Are0002,Are0015,Sub0132,Are0002,Are0015,P1D
2024-12-31,2024-12-31,Lin0047,BARBOSA (ANTIOQUIA) - MIRAFLORES 1 220 kV,Cia0021,1985-09-01,Uso STN,220.0,53.2,0.0193,0.0018,2762.78,30375.9,Are0015,Are0002,Sub0016,Are0002,Are0015,Sub0132,Are0002,Are0015,P1D
2024-12-31,2024-12-31,Lin0016,ANCON SUR (EPM) - MIRAFLORES 1 220 kV,Cia0021,1989-10-01,Uso STN,220.0,20.0,0.0072,0.0007,2762.78,30375.9,Are0015,Are0002,Sub0005,Are0002,Are0015,Sub0132,Are0002,Are0015,P1D
2024-12-31,2024-12-31,Lin0771,BELLO - LA TASAJERA 1 220 kV,Cia0021,1999-02-27,Uso STN,220.0,16.0,0.0058,0.0005,2762.78,30375.9,Are0015,Are0002,Sub0020,Are0002,Are0015,Sub0119,Are0002,Are0015,P1D
2024-12-31,2024-12-31,Lin0046,BARBOSA (ANTIOQUIA) - LA TASAJERA 1 220 kV,Cia0021,1993-10-01,Uso STN,220.0,14.5,0.0052,0.0005,2762.78,30375.9,Are0015,Are0002,Sub0016,Are0002,Are0015,Sub0119,Are0002,Are0015,P1D
2024-12-31,2024-12-31,Lin0887,CERTEGUI - ISTMINA 1 115 kV,Cia0077,1998-01-01,Uso STR,115.0,25.12,0.0029,0.0008,8534.36,30375.9,Are0015,Are0002,Sub0562,Are0002,Are0015,Sub0563,Are0002,Are0015,P1D
2024-12-31,2024-12-31,Lin1070,JAGUAS - MALENA 1 230 kV,Cia5844,1984-01-01,Uso STN,230.0,69.35,0.0063,0.0023,10999.56,30375.9,Are0015,Are0002,Sub0106,Are0002,Are0015,Sub0124,Are0002,Are0015,P1D
2024-12-31,2024-12-31,Lin0481,AMAGA - ANCON SUR (EPM) 1 110 kV,Cia0021,1972-01-01,Uso STR,110.0,20.0,0.0052,0.0007,3862.77,30375.9,Are0015,Are0002,Sub0005,Are0002,Are0015,Sub0251,Are0002,Are0015,P1D
2024-12-31,2024-12-31,Lin0043,BARBOSA (ANTIOQUIA) - GUADALUPE IV 1 220 kV,Cia0021,1985-01-01,Uso STN,220.0,51.33,0.0186,0.0017,2762.78,30375.9,Are0015,Are0002,Sub0016,Are0002,Are0015,Sub0095,Are0002,Are0015,P1D
2024-12-31,2024-12-31,Lin0799,GUADALUPE IV - EL SALTO (EPM) 1 220 kV,Cia0021,1999-09-02,Uso STN,220.0,8.8,0.0032,0.0003,2762.78,30375.9,Are0015,Are0002,Sub0094,Are0002,Are0015,Sub0095,Are0002,Are0015,P1D
2024-12-31,2024-12-31,Lin1521,NUEVA SANTA ROSA - RIOGRANDE 1 110 kV,Cia0021,2022-01-23,Uso STR,110.0,14.63,0.0038,0.0005,3862.77,30375.9,Are0015,Are0002,Sub0169,Are0002,Are0015,Sub0808,Are0002,Are0015,P1D
2024-12-31,2024-12-31,Lin1520,NUEVA SANTA ROSA - YARUMAL II 1 110 kV,Cia0021,2022-01-23,Uso STR,110.0,38.4,0.0099,0.0013,3862.77,30375.9,Are0015,Are0002,Sub0689,Are0002,Are0015,Sub0808,Are0002,Are0015,P1D
2024-12-31,2024-12-31,Lin0491,LA CEJA - ORIENTE 1 110 kV,Cia0021,1999-09-16,Uso STR,110.0,16.3,0.0042,0.0005,3862.77,30375.9,Are0015,Are0002,Sub0146,Are0002,Are0015,Sub0266,Are0002,Are0015,P1D
2024-12-31,2024-12-31,Lin0052,BELEN (ANTIOQUIA) - OCCIDENTE 1 110 kV,Cia0021,1993-01-01,Uso STR,110.0,15.0,0.0039,0.0005,3862.77,30375.9,Are0015,Are0002,Sub0019,Are0002,Are0015,Sub0144,Are0002,Are0015,P1D
2024-12-31,2024-12-31,Lin0194,ENVIGADO - OCCIDENTE 1 220 kV,Cia0021,1994-10-28,Uso STN,220.0,28.93,0.0105,0.001,2762.78,30375.9,Are0015,Are0002,Sub0081,Are0002,Are0015,Sub0144,Are0002,Are0015,P1D
2024-12-31,2024-12-31,Lin0320,LA TASAJERA - OCCIDENTE 1 220 kV,Cia0021,1994-05-20,Uso STN,220.0,23.06,0.0083,0.0008,2762.78,30375.9,Are0015,Are0002,Sub0119,Are0002,Are0015,Sub0144,Are0002,Are0015,P1D
2024-12-31,2024-12-31,Lin0583,GUADALUPE IV - OCCIDENTE 1 220 kV,Cia0021,1998-04-01,Uso STN,220.0,81.2,0.0294,0.0027,2762.78,30375.9,Are0015,Are0002,Sub0095,Are0002,Are0015,Sub0144,Are0002,Are0015,P1D
2024-12-31,2024-12-31,Lin0158,COLOMBIA - OCCIDENTE 1 110 kV,Cia0021,1993-01-01,Uso STR,110.0,10.0,0.0026,0.0003,3862.77,30375.9,Are0015,Are0002,Sub0061,Are0002,Are0015,Sub0144,Are0002,Are0015,P1D
2024-12-31,2024-12-31,Lin0867,AMAGA - BOLOMBOLO 1 110 kV,Cia0021,2000-05-19,Uso STR,110.0,17.7,0.0046,0.0006,3862.77,30375.9,Are0015,Are0002,Sub0251,Are0002,Are0015,Sub0252,Are0002,Are0015,P1D
2024-12-31,2024-12-31,Lin0802,ENVIGADO - ITAGUI 1 110 kV,Cia0021,1998-08-18,Uso STR,110.0,5.9,0.0015,0.0002,3862.77,30375.9,Are0015,Are0002,Sub0081,Are0002,Are0015,Sub0397,Are0002,Are0015,P1D
2024-12-31,2024-12-31,Lin0803,EL RODEO - ITAGUI 1 110 kV,Cia0021,1983-01-01,Uso STR,110.0,7.0,0.0018,0.0002,3862.77,30375.9,Are0015,Are0002,Sub0078,Are0002,Are0015,Sub0397,Are0002,Are0015,P1D
2024-12-31,2024-12-31,Lin1341,BELLO - GUAYABAL 1 220 kV,Cia0021,2017-09-23,Uso STN,220.0,22.85,0.0083,0.0008,2762.78,30375.9,Are0015,Are0002,Sub0020,Are0002,Are0015,Sub0737,Are0002,Are0015,P1D
2024-12-31,2024-12-31,Lin0258,GUAYABAL - SAN DIEGO 1 110 kV,Cia0021,1984-01-01,Uso STR,110.0,5.1,0.0013,0.0002,3862.77,30375.9,Are0015,Are0002,Sub0184,Are0002,Are0015,Sub0737,Are0002,Are0015,P1D
2024-12-31,2024-12-31,Lin0191,ENVIGADO - GUAYABAL 1 110 kV,Cia0021,1983-01-01,Uso STR,110.0,4.3,0.0011,0.0001,3862.77,30375.9,Are0015,Are0002,Sub0081,Are0002,Are0015,Sub0737,Are0002,Are0015,P1D
2024-12-31,2024-12-31,Lin0121,CENTRAL - GUAYABAL 1 110 kV,Cia0021,1963-01-01,Uso STR,110.0,5.03,0.0013,0.0002,3862.77,30375.9,Are0015,Are0002,Sub0046,Are0002,Are0015,Sub0737,Are0002,Are0015,P1D
2024-12-31,2024-12-31,Lin0122,CENTRAL - GUAYABAL 2 110 kV,Cia0021,1963-01-01,Uso STR,110.0,5.03,0.0013,0.0002,3862.77,30375.9,Are0015,Are0002,Sub0046,Are0002,Are0015,Sub0737,Are0002,Are0015,P1D
2024-12-31,2024-12-31,Lin0257,GUAYABAL - POBLADO 1 110 kV,Cia0021,2001-01-01,Uso STR,110.0,3.1,0.0008,0.0001,3862.77,30375.9,Are0015,Are0002,Sub0158,Are0002,Are0015,Sub0737,Are0002,Are0015,P1D
2024-12-31,2024-12-31,Lin1577,EL RODEO - GUAYABAL 1 110 kV,Cia0021,2023-08-21,Uso STR,110.0,3.6,0.0009,0.0001,3862.77,30375.9,Are0015,Are0002,Sub0078,Are0002,Are0015,Sub0737,Are0002,Are0015,P1D
2024-12-31,2024-12-31,Lin1342,ANCON SUR (EPM) - GUAYABAL 1 220 kV,Cia0021,2017-09-23,Uso STN,220.0,24.64,0.0089,0.0008,2762.78,30375.9,Are0015,Are0002,Sub0005,Are0002,Are0015,Sub0737,Are0002,Are0015,P1D
2024-12-31,2024-12-31,Lin0839,EL SIETE - QUIBDO 1 110 kV,Cia0077,2000-02-03,Uso STR,110.0,69.52,0.018,0.0023,3862.77,30375.9,Are0015,Are0002,Sub0270,Are0002,Are0015,Sub0408,Are0002,Are0015,P1D
2024-12-31,2024-12-31,Lin0262,HORIZONTE - ZAMORA 1 110 kV,Cia0021,1993-01-01,Uso STR,110.0,6.5,0.0017,0.0002,3862.77,30375.9,Are0015,Are0002,Sub0102,Are0002,Are0015,Sub0228,Are0002,Are0015,P1D
2024-12-31,2024-12-31,Lin0811,GIRARDOTA - ZAMORA 1 110 kV,Cia0021,1998-01-01,Uso STR,110.0,14.7,0.0038,0.0005,3862.77,30375.9,Are0015,Are0002,Sub0092,Are0002,Are0015,Sub0228,Are0002,Are0015,P1D
2024-12-31,2024-12-31,Lin0319,OCCIDENTE - ZAMORA 1 110 kV,Cia0021,1994-01-01,Uso STR,110.0,9.0,0.0023,0.0003,3862.77,30375.9,Are0015,Are0002,Sub0144,Are0002,Are0015,Sub0228,Are0002,Are0015,P1D
2024-12-31,2024-12-31,Lin0237,EL SALTO (EPM) - ZAMORA 1 110 kV,Cia0021,1999-01-01,Uso STR,110.0,77.0,0.0199,0.0025,3862.77,30375.9,Are0015,Are0002,Sub0094,Are0002,Are0015,Sub0228,Are0002,Are0015,P1D
2024-12-31,2024-12-31,Lin1220,MORICHE - PUERTO NARE 1 110 kV,Cia0021,2012-08-23,Uso STR,110.0,7.23,0.0019,0.0002,3862.77,30375.9,Are0015,Are0002,Sub0272,Are0002,Are0015,Sub0693,Are0002,Are0015,P1D
2024-12-31,2024-12-31,Lin0515,EL SALTO (EPM) - EL TIGRE 1 110 kV,Cia0021,1981-01-01,Uso STR,110.0,51.3,0.0133,0.0017,3862.77,30375.9,Are0015,Are0002,Sub0094,Are0002,Are0015,Sub0277,Are0002,Are0015,P1D
2024-12-31,2024-12-31,Lin1071,MALENA - PRIMAVERA 1 230 kV,Cia5844,1984-01-01,Uso STN,230.0,8.23,0.0007,0.0003,10999.56,30375.9,Are0015,Are0002,Sub0124,Are0002,Are0015,Sub0245,Are0002,Are0015,P1D
2024-12-31,2024-12-31,Lin0351,ARMENIA - REGIVIT 1 115 kV,Cia0002,1985-01-01,Uso STR,115.0,4.0402,0.0005,0.0001,8534.36,30375.9,Are0022,Are0128,Sub0165,Are0128,Are0022,Sub0764,Are0128,Are0022,P1D
2024-12-31,2024-12-31,Lin0358,ARMENIA - LA ROSA 1 115 kV,Cia0002,1985-01-01,Uso STR,115.0,39.0136,0.0046,0.0013,8534.36,30375.9,Are0022,Are0128,Sub0118,Are0128,Are0022,Sub0764,Are0128,Are0022,P1D
2024-12-31,2024-12-31,Lin0866,ARMENIA - TEBAIDA NUEVA 1 115 kV,Cia0070,1998-12-30,Uso STR,115.0,17.0,0.002,0.0006,8534.36,30375.9,Are0022,Are0128,Sub0565,Are0128,Are0022,Sub0764,Are0128,Are0022,P1D
2024-12-31,2024-12-31,Lin1416,ARMENIA - LA HERMOSA 1 230 kV,Cia0015,2019-06-27,Uso STN,230.0,38.75,0.0035,0.0013,10999.56,30375.9,Are0022,Are0128,Sub0114,Are0128,Are0022,Sub0764,Are0128,Are0022,P1D
2024-12-31,2024-12-31,Lin0829,ESMERALDA - LA VIRGINIA 2 230 kV,Cia5844,1999-01-17,Uso STN,230.0,23.85,0.0022,0.0008,10999.56,30375.9,Are0022,Are0128,Sub0082,Are0128,Are0022,Sub0373,Are0128,Are0022,P1D
2024-12-31,2024-12-31,Lin0828,ESMERALDA - LA VIRGINIA 1 230 kV,Cia5844,1999-11-03,Uso STN,230.0,23.85,0.0022,0.0008,10999.56,30375.9,Are0022,Are0128,Sub0082,Are0128,Are0022,Sub0373,Are0128,Are0022,P1D
2024-12-31,2024-12-31,Lin0891,LA VIRGINIA - SAN CARLOS 1 500 kV,Cia5844,2001-01-01,Uso STN,500.0,212.14,0.0553,0.007,3833.09,30375.9,Are0022,Are0128,Sub0183,Are0002,Are0022,Sub0373,Are0128,Are0022,P1D
2024-12-31,2024-12-31,Lin0259,LA HERMOSA - REGIVIT 1 115 kV,Cia0002,1990-01-01,Uso STR,115.0,35.2163,0.0041,0.0012,8534.36,30375.9,Are0022,Are0128,Sub0114,Are0128,Are0022,Sub0165,Are0128,Are0022,P1D
2024-12-31,2024-12-31,Lin0199,ESMERALDA - IRRA 1 115 kV,Cia0002,1981-01-01,Uso STR,115.0,21.9206,0.0026,0.0007,8534.36,30375.9,Are0022,Are0128,Sub0082,Are0128,Are0022,Sub0105,Are0128,Are0022,P1D
2024-12-31,2024-12-31,Lin0359,CUBA - LA ROSA 1 115 kV,Cia0066,1980-01-01,Uso STR,115.0,7.8,0.0009,0.0003,8534.36,30375.9,Are0022,Are0128,Sub0071,Are0128,Are0022,Sub0118,Are0128,Are0022,P1D
2024-12-31,2024-12-31,Lin1395,LA HERMOSA - LA ROSA 2 115 kV,Cia0002,2018-11-02,Uso STR,115.0,9.12,0.0011,0.0003,8534.36,30375.9,Are0022,Are0128,Sub0114,Are0128,Are0022,Sub0118,Are0128,Are0022,P1D
2024-12-31,2024-12-31,Lin1394,LA HERMOSA - LA ROSA 1 115 kV,Cia0002,2018-11-02,Uso STR,115.0,9.12,0.0011,0.0003,8534.36,30375.9,Are0022,Are0128,Sub0114,Are0128,Are0022,Sub0118,Are0128,Are0022,P1D
